record_type,id,stable_key,status,record_json
evidence_source,urn:uuid:040e85d6-755b-5ef3-8022-4466aeafc8c5,MIR-E023,source_recorded,"{""id"":""urn:uuid:040e85d6-755b-5ef3-8022-4466aeafc8c5"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Statistics Canada"",""evidence_id"":""MIR-E023"",""limitations"":""Family totals cannot be assigned to an exact variety; bilingual comfort and reader opportunity remain uncertain."",""scope_tags"":[""Canada"",""population bands"",""Indigenous languages""],""supports"":""Official speaker-band context for Cree languages, Ojibwe languages, Oji-Cree, Inuktut families and other exact groupings."",""title"":""Indigenous Language Families in Canada, 2021"",""url"":""https://www150.statcan.gc.ca/n1/daily-quotidien/250331/dq250331a-eng.htm""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":23,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E023"",""status"":""source_recorded""}"
evidence_source,urn:uuid:9b2fde90-8683-5d1c-a075-bc89c612e212,MIR-E024,source_recorded,"{""id"":""urn:uuid:9b2fde90-8683-5d1c-a075-bc89c612e212"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Inuit Tapiriit Kanatami"",""evidence_id"":""MIR-E024"",""limitations"":""It is an orthographic bridge, not one language, one dialect, or proof of no-study comprehension; existing regional systems remain valid."",""scope_tags"":[""Inuktut"",""orthographic bridge"",""Arctic""],""supports"":""Community-governed auxiliary orthography can represent dialect-specific pronunciation across Inuit Nunangat and facilitate shared materials."",""title"":""Inuktut Qaliujaaqpait Unified Writing System"",""url"":""https://itk.ca/projects/inuktut-qaliujaaqpait/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":24,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E024"",""status"":""source_recorded""}"
evidence_source,urn:uuid:54181392-ba8d-546d-a1b9-a1eb2630af4a,MIR-E025,source_recorded,"{""id"":""urn:uuid:54181392-ba8d-546d-a1b9-a1eb2630af4a"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Instituto Nacional de Estadistica, Paraguay"",""evidence_id"":""MIR-E025"",""limitations"":""Household use does not equal comfort with advanced mathematics; high Spanish overlap must reduce the non-overlap estimate without erasing Guarani-only readers."",""scope_tags"":[""Paraguay"",""Guarani"",""overlap""],""supports"":""Shows extensive Guarani-Spanish household bilingualism alongside Guarani-dominant use."",""title"":""Paraguay Household Language Use 2025"",""url"":""https://www.ine.gov.py/ende/contenido.php?c=2754&title=El_Paraguay_mantiene_su_diversidad_ling%C3%BC%C3%ADstica_con_predominio_del_biling%C3%BCismo_en_los_hogares""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":25,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E025"",""status"":""source_recorded""}"
evidence_source,urn:uuid:4972a5fe-83bb-5a86-8e7b-e5c1c81381bc,MIR-E026,source_recorded,"{""id"":""urn:uuid:4972a5fe-83bb-5a86-8e7b-e5c1c81381bc"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Secretaria de Politicas Linguisticas, Paraguay"",""evidence_id"":""MIR-E026"",""limitations"":""Institutional authority does not guarantee ready advanced-mathematics terminology or review capacity for this corpus."",""scope_tags"":[""Paraguay"",""Guarani"",""standardization""],""supports"":""Provides an institutional language-authority route for Paraguayan Guarani."",""title"":""Guarani Academy and Legal Framework"",""url"":""https://spl.gov.py/es/academia-de-la-lengua-guarani/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":26,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E026"",""status"":""source_recorded""}"
evidence_source,urn:uuid:75aff7ca-33b0-5082-93a6-af90489dda35,MIR-E027,source_recorded,"{""id"":""urn:uuid:75aff7ca-33b0-5082-93a6-af90489dda35"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""UNESCO International Bureau of Education"",""evidence_id"":""MIR-E027"",""limitations"":""The population figures are attributed on the UNESCO page to a secondary source; the reform is ongoing and does not establish advanced-open-material supply."",""scope_tags"":[""Haiti"",""Haitian Creole"",""large underserved""],""supports"":""Describes Haitian Creole as the primary language of nearly the whole population, major French non-overlap, and a curriculum transition using Creole throughout schooling."",""title"":""Haitian Creole in Curriculum Transformation"",""url"":""https://www.ibe.unesco.org/en/articles/towards-inclusive-education-and-learning-success-embracing-creole-haitian-schools""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":27,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E027"",""status"":""source_recorded""}"
evidence_source,urn:uuid:829007ad-222a-5af8-9e37-25c9cfc6953a,MIR-E028,source_recorded,"{""id"":""urn:uuid:829007ad-222a-5af8-9e37-25c9cfc6953a"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Ministry of Education, Mauritius"",""evidence_id"":""MIR-E028"",""limitations"":""Kreol remains optional and English/French dominate much instruction; advanced-material scarcity requires separate audit."",""scope_tags"":[""Mauritius"",""Kreol Morisien"",""standardization""],""supports"":""Documents completed orthography, grammar and dictionary work and school adoption of Kreol Morisien."",""title"":""Kreol Morisien Primary Curriculum and Standardization"",""url"":""https://education.govmu.org/Pages/About%20Us/PQs%20Statement%20Inner%20Pages/Primary-Curriculum.aspx""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":28,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E028"",""status"":""source_recorded""}"
evidence_source,urn:uuid:bd43fe1d-c31b-51b1-9b09-1b9ab9e2038e,MIR-E029,source_recorded,"{""id"":""urn:uuid:bd43fe1d-c31b-51b1-9b09-1b9ab9e2038e"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Ministry of Education, Cabo Verde"",""evidence_id"":""MIR-E029"",""limitations"":""Unresolved island-variety standardization is a flattening gate; kea alone is not an exact production profile."",""scope_tags"":[""Cabo Verde"",""Cape Verdean Creole"",""standardization risk""],""supports"":""Documents a school pilot and continuing work toward consensus on grammar, orthography and ALUPEC/AK across varieties."",""title"":""Cape Verdean Language Secondary-School Pilot"",""url"":""https://minedu.gov.cv/noticias66""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":29,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E029"",""status"":""source_recorded""}"
evidence_source,urn:uuid:31e27130-61d4-556e-af26-30b7e48c9818,MIR-E030,source_recorded,"{""id"":""urn:uuid:31e27130-61d4-556e-af26-30b7e48c9818"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Government of Aruba"",""evidence_id"":""MIR-E030"",""limitations"":""Aruban spelling cannot be silently substituted for Curacao Papiamentu; advanced material remains unaudited."",""scope_tags"":[""Aruba"",""Papiamento"",""education""],""supports"":""Documents Papiamento literacy and newly developed materials across Aruban primary schools."",""title"":""Papiamento in Grade 1 in Aruba"",""url"":""https://www.gobierno.aw/en/papiamento-in-grade-1-of-all-primary-schools""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":30,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E030"",""status"":""source_recorded""}"
evidence_source,urn:uuid:d90cb872-eee7-5e2e-b827-b36cc22b3be4,MIR-E031,source_recorded,"{""id"":""urn:uuid:d90cb872-eee7-5e2e-b827-b36cc22b3be4"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Government of Aruba"",""evidence_id"":""MIR-E031"",""limitations"":""Does not cover Curacao's distinct orthographic profile."",""scope_tags"":[""Aruba"",""Papiamento"",""orthography""],""supports"":""Provides the official Aruban orthography/legal route."",""title"":""Aruba Papiamento Orthography and Official-Language Law"",""url"":""https://www.gobierno.aw/en/1311-kunst-wetenschappen-en-taal""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":31,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E031"",""status"":""source_recorded""}"
evidence_source,urn:uuid:41cb30db-496f-5ed5-9aed-a50f5e5aa49a,MIR-E032,source_recorded,"{""id"":""urn:uuid:41cb30db-496f-5ed5-9aed-a50f5e5aa49a"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Pacific Community"",""evidence_id"":""MIR-E032"",""limitations"":""Mostly school/foundational resources; does not imply advanced mathematics or cross-language transfer."",""scope_tags"":[""Pacific"",""Kiribati"",""Samoa"",""numeracy""],""supports"":""Documents locally developed Kiribati bilingual readers and numeracy resources, Samoan resources, and a 15-country regional learning hub."",""title"":""Pacific Regional Education Framework Report 2024"",""url"":""https://eqap.spc.int/sites/default/files/2025-10/SPC%20EQAP%20PacREF%20Report%20July%20to%20Dec%202024_0.pdf""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":32,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E032"",""status"":""source_recorded""}"
evidence_source,urn:uuid:781b89b7-32ab-562c-8e3a-5f57a88bf0b6,MIR-E033,source_recorded,"{""id"":""urn:uuid:781b89b7-32ab-562c-8e3a-5f57a88bf0b6"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Pacific Community"",""evidence_id"":""MIR-E033"",""limitations"":""A provider listing is not linguistic authority, consent, availability or evidence for an exact target; no contact is authorized in this task."",""scope_tags"":[""Pacific"",""evidence locator"",""feasibility""],""supports"":""Offers a current locator route for terminology, variety and educational-register evidence across more than 20 Pacific languages."",""title"":""Tok Pasifika Language Provider Register"",""url"":""https://www.spc.int/tok-pasifika/register""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":33,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E033"",""status"":""source_recorded""}"
evidence_source,urn:uuid:105e212c-e045-5ab7-858e-59e38e0d6614,MIR-E034,source_recorded,"{""id"":""urn:uuid:105e212c-e045-5ab7-858e-59e38e0d6614"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Stats NZ"",""evidence_id"":""MIR-E034"",""limitations"":""Very high English overlap in New Zealand sharply discounts newly comfortable-reader estimates; ethnicity is not language proficiency."",""scope_tags"":[""Maori"",""New Zealand"",""overlap""],""supports"":""Official current context for Maori descent and te reo Maori use."",""title"":""People of Maori Descent, 2023 Census"",""url"":""https://www.stats.govt.nz/infographics/people-of-maori-descent-living-in-aotearoa-new-zealand/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":34,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E034"",""status"":""source_recorded""}"
evidence_source,urn:uuid:fa682b57-7186-5dcd-90c3-f35b066d9fd0,MIR-E035,source_recorded,"{""id"":""urn:uuid:fa682b57-7186-5dcd-90c3-f35b066d9fd0"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""United Nations"",""evidence_id"":""MIR-E035"",""limitations"":""Normative authority does not specify technical implementation for advanced mathematics."",""scope_tags"":[""accessibility"",""signed languages"",""Braille""],""supports"":""Requires appropriate languages and communication modes, including sign language and Braille, in education."",""title"":""Convention on the Rights of Persons with Disabilities, Article 24"",""url"":""https://www.un.org/development/desa/disabilities/convention-on-the-rights-of-persons-with-%20disabilities/article-24-education.html""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":35,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E035"",""status"":""source_recorded""}"
evidence_source,urn:uuid:763fec2e-3ffc-5325-9a4a-151042df28a9,MIR-E036,source_recorded,"{""id"":""urn:uuid:763fec2e-3ffc-5325-9a4a-151042df28a9"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""W3C"",""evidence_id"":""MIR-E036"",""limitations"":""WCAG conformance alone does not guarantee comprehensible spoken mathematics or language quality."",""scope_tags"":[""accessibility"",""web""],""supports"":""Controlling web-accessibility conformance framework for HTML delivery."",""title"":""WCAG 2.2"",""url"":""https://www.w3.org/TR/WCAG22/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":36,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E036"",""status"":""source_recorded""}"
evidence_source,urn:uuid:1bb5e52b-7c0c-59e6-899d-7448c19b446e,MIR-E037,source_recorded,"{""id"":""urn:uuid:1bb5e52b-7c0c-59e6-899d-7448c19b446e"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""W3C"",""evidence_id"":""MIR-E037"",""limitations"":""The current document is a Candidate Recommendation snapshot; screen-reader behavior and localized speech must be tested in target environments."",""scope_tags"":[""accessibility"",""MathML"",""screen reader""],""supports"":""Defines browser-oriented structured mathematical markup integrated with HTML."",""title"":""MathML Core"",""url"":""https://www.w3.org/TR/mathml-core/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":37,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E037"",""status"":""source_recorded""}"
evidence_source,urn:uuid:132c8236-8774-55e5-a07d-18267386a507,MIR-E038,source_recorded,"{""id"":""urn:uuid:132c8236-8774-55e5-a07d-18267386a507"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""W3C"",""evidence_id"":""MIR-E038"",""limitations"":""Reader implementation varies; an EPUB file is not automatically accessible."",""scope_tags"":[""accessibility"",""EPUB"",""offline""],""supports"":""Provides a portable structured publication format supporting web content, accessibility features, MathML and offline packaging."",""title"":""EPUB 3.3"",""url"":""https://www.w3.org/TR/epub-33/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":38,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E038"",""status"":""source_recorded""}"
evidence_source,urn:uuid:3a347d78-227a-5083-aca4-f2eb49eaac65,MIR-E039,source_recorded,"{""id"":""urn:uuid:3a347d78-227a-5083-aca4-f2eb49eaac65"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""W3C Web Accessibility Initiative"",""evidence_id"":""MIR-E039"",""limitations"":""A WCAG technique does not select a national sign language or certify mathematical signs."",""scope_tags"":[""signed languages"",""accessibility"",""video""],""supports"":""Explains that written text is often a second language for sign-language-fluent Deaf users and that true sign languages are independent from local spoken languages."",""title"":""Sign Language Prerecorded Understanding"",""url"":""https://www.w3.org/WAI/WCAG21/Understanding/sign-language-prerecorded.html""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":39,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E039"",""status"":""source_recorded""}"
evidence_source,urn:uuid:def6afca-806b-5c98-901b-9f602d2c124e,MIR-E040,source_recorded,"{""id"":""urn:uuid:def6afca-806b-5c98-901b-9f602d2c124e"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""UNICEF"",""evidence_id"":""MIR-E040"",""limitations"":""Primarily school-textbook evidence; advanced mathematics needs specialized semantic and user testing."",""scope_tags"":[""accessibility"",""audio"",""sign video"",""universal design""],""supports"":""Identifies narration, national sign language, interactivity and disability-specific design as born-accessible textbook requirements."",""title"":""Accessible Digital Textbooks for All"",""url"":""https://www.unicef.org/digitaleducation/accessible-digital-textbooks""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":40,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E040"",""status"":""source_recorded""}"
evidence_source,urn:uuid:b5e95027-7f74-5bfc-9dd1-c42ef138bb76,MIR-E041,source_recorded,"{""id"":""urn:uuid:b5e95027-7f74-5bfc-9dd1-c42ef138bb76"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""UNICEF"",""evidence_id"":""MIR-E041"",""limitations"":""Platform feasibility evidence only; no authorization to deploy or upload."",""scope_tags"":[""offline"",""low bandwidth"",""accessibility""],""supports"":""Demonstrates browser-based local-server and physical-sync models for low/no-connectivity learning."",""title"":""Offline Learning Passport"",""url"":""https://www.unicef.org/learningpassport/offline-learning""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":41,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E041"",""status"":""source_recorded""}"
evidence_source,urn:uuid:e99812ab-2549-5351-86a7-5a00a1df3329,MIR-E042,source_recorded,"{""id"":""urn:uuid:e99812ab-2549-5351-86a7-5a00a1df3329"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""IANA"",""evidence_id"":""MIR-E042"",""limitations"":""A valid tag does not prove that a target profile is sociolinguistically coherent."",""scope_tags"":[""identifiers"",""BCP47"",""exact target gate""],""supports"":""Current formal language, script and region subtag basis, including explicit macrolanguage and collection warnings."",""title"":""BCP 47 Language Subtag Registry"",""url"":""https://www.iana.org/assignments/language-subtag-registry/language-subtag-registry""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":42,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E042"",""status"":""source_recorded""}"
evidence_source,urn:uuid:db97c027-1932-5ea9-9f3d-e543fe0b19b0,MIR-E043,source_recorded,"{""id"":""urn:uuid:db97c027-1932-5ea9-9f3d-e543fe0b19b0"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Unicode Consortium"",""evidence_id"":""MIR-E043"",""limitations"":""CLDR is incomplete and implementation-oriented; community orthography and educational standards control."",""scope_tags"":[""scripts"",""digital feasibility""],""supports"":""Current script-language implementation data for digital target profiling."",""title"":""CLDR Languages and Scripts"",""url"":""https://unicode.org/cldr/charts/49/supplemental/languages_and_scripts.html""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":43,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E043"",""status"":""source_recorded""}"
evidence_source,urn:uuid:f7b5d23e-3709-58f4-a565-55fd90bf2848,MIR-E044,source_recorded,"{""id"":""urn:uuid:f7b5d23e-3709-58f4-a565-55fd90bf2848"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Meta AI research paper"",""evidence_id"":""MIR-E044"",""limitations"":""Model coverage and benchmark scores are not linguistic authority, source fidelity, mathematical accuracy, or community review."",""scope_tags"":[""AI feasibility"",""machine translation""],""supports"":""Machine-translation feasibility evidence across 200 languages and over 40,000 directions with human evaluation and toxicity testing."",""title"":""No Language Left Behind"",""url"":""https://ai.meta.com/research/publications/no-language-left-behind-scaling-human-centered-machine-translation/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":44,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E044"",""status"":""source_recorded""}"
evidence_source,urn:uuid:d1632398-fb5d-51fa-b2fd-cf1f2af444de,MIR-E045,source_recorded,"{""id"":""urn:uuid:d1632398-fb5d-51fa-b2fd-cf1f2af444de"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Google Research paper"",""evidence_id"":""MIR-E045"",""limitations"":""Model and proxy evidence only; particularly weak for exact varieties and advanced mathematics."",""scope_tags"":[""AI feasibility"",""long-tail languages""],""supports"":""Shows long-tail multilingual-model feasibility while explicitly highlighting data-sparse evaluation weaknesses."",""title"":""Building Machine Translation Systems for the Next Thousand Languages"",""url"":""https://research.google/pubs/building-machine-translation-systems-for-the-next-thousand-languages/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":45,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E045"",""status"":""source_recorded""}"
evidence_source,urn:uuid:8f09f668-ed59-53bf-9ac1-4dbf77fa117c,MIR-E046,source_recorded,"{""id"":""urn:uuid:8f09f668-ed59-53bf-9ac1-4dbf77fa117c"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Association for Computational Linguistics"",""evidence_id"":""MIR-E046"",""limitations"":""Shared-task participation is not authority or safe production readiness; target list and datasets do not cover all varieties."",""scope_tags"":[""Indigenous Americas"",""AI feasibility"",""evaluation""],""supports"":""Current low-resource MT, educational-material and metric research across 14 Indigenous languages of the Americas."",""title"":""AmericasNLP 2025 Shared Tasks"",""url"":""https://aclanthology.org/2025.americasnlp-1.16/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":46,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E046"",""status"":""source_recorded""}"
evidence_source,urn:uuid:099a1bda-a5cc-521b-b62a-8cd085a56e84,MIR-E047,source_recorded,"{""id"":""urn:uuid:099a1bda-a5cc-521b-b62a-8cd085a56e84"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""Association for Computational Linguistics"",""evidence_id"":""MIR-E047"",""limitations"":""Benchmark availability is not mathematical-domain reliability or source-fidelity evidence for this corpus."",""scope_tags"":[""Africa"",""AI feasibility"",""participatory research""],""supports"":""Demonstrates participatory benchmark building for more than 30 African languages and the importance of human evaluation."",""title"":""Masakhane Participatory Research for African MT"",""url"":""https://aclanthology.org/2020.findings-emnlp.195/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":47,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E047"",""status"":""source_recorded""}"
evidence_source,urn:uuid:e4f3ab6f-3eb0-5b3f-b710-5b3f93f9b255,MIR-E048,source_recorded,"{""id"":""urn:uuid:e4f3ab6f-3eb0-5b3f-b710-5b3f93f9b255"",""payload"":{""accessed_utc"":""2026-08-16T19:03:00Z"",""authority"":""University of Groningen research portal"",""evidence_id"":""MIR-E048"",""limitations"":""Natural-language pair evidence cannot be transferred automatically to a constructed surface or unseen community."",""scope_tags"":[""mutual intelligibility"",""Germanic"",""Romance"",""Slavic""],""supports"":""A 13,566-participant study across 70 pairs found written comprehension generally higher than spoken and identified written cloze as the strongest tested procedure."",""title"":""Functional Intelligibility Tests across Germanic, Romance and Slavic"",""url"":""https://research.rug.nl/nl/publications/measuring-cross-linguistic-intelligibility-in-the-germanic-romanc/""},""record_type"":""evidence_source"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/EVIDENCE_REGISTER.jsonl"",""source_row"":48,""source_sha256"":""f7278cc875b4363a26c84eb856ce879f40259f214a7d8ed4e08bb497ba1fbdfe"",""stable_key"":""MIR-E048"",""status"":""source_recorded""}"
